,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,0,E.Olivares o0.5 RBI,Thespinzone,240,0.25,E.Olivares,0.85,0.6,Pittsburgh Pirates,Detroit Tigers,0,0.3333333333333333,0,0.4,0,0.3,0,N
1,1,M.Vierling o1.5 Hits + Runs + RBIs,Thespinzone,-110,0.25,M.Vierling,0.4772727272727273,0.2272727272727273,Detroit Tigers,Pittsburgh Pirates,1,0.391304347826087,0,0.4,0,0.4,0,Y
2,2,J.Jones o6.5 Ks,cowhitchurch,104,0.5,J.Jones,1.02,0.52,Pittsburgh Pirates,Detroit Tigers,0,0.7,1,0.4,0,0.7,1,N
3,3,J.Paxton o15.5 Outs,MrTuttle05,-109,1.09,J.Paxton,2.0900000000000003,1.0000000000000002,Los Angeles Dodgers,New York Mets,0,0.4444444444444444,0,0.6,1,0.4444444444444444,0,N
4,4,J.Paxton u2.5 BB,SBK5065,-110,1.0,J.Paxton,1.9090909090909087,0.9090909090909092,Los Angeles Dodgers,New York Mets,0,0.4444444444444444,0,0.6,1,0.4444444444444444,0,Y
5,5,J.Verlander u2.5 Earned Runs,SportsBookBreakers,-115,1.2,J.Verlander,2.243478260869565,1.0434782608695652,Houston Astros,Seattle Mariners,0,0.7142857142857143,1,0.6,1,0.7142857142857143,1,Y
6,6,J.Verlander u6.5 Ks,MrTuttle05,105,1.0,J.Verlander,2.05,1.0499999999999998,Houston Astros,Seattle Mariners,0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,N
7,7,G.Kirby u5.5 Ks,cowhitchurch,-127,0.64,G.Kirby,1.1439370078740156,0.5039370078740156,Seattle Mariners,Houston Astros,1,0.5454545454545454,1,0.8,1,0.6,1,N
8,8,G.Kirby u5.5 Ks,PropBetGuy,-110,1.1,G.Kirby,2.1,1.0,Seattle Mariners,Houston Astros,1,0.5454545454545454,1,0.8,1,0.6,1,N
9,9,K.Harrison o4.5 Ks,kylemurray03,-140,1.4,K.Harrison,2.4,1.0,San Francisco Giants,Philadelphia Phillies,1,0.6363636363636364,1,0.6,1,0.6,1,Y
10,10,S.Imanaga o6.5 Ks,PropBetGuy,-120,1.56,S.Imanaga,2.8600000000000003,1.3000000000000005,Chicago Cubs,Milwaukee Brewers,0,0.6666666666666666,1,1.0,1,0.6666666666666666,1,N
11,11,S.Lugo o5.5 Ks,cowhitchurch,-120,0.6,S.Lugo,1.1,0.5000000000000001,Kansas City Royals,Minnesota Twins,0,0.3636363636363636,0,0.6,1,0.4,0,N
12,12,F.Montas u4.5 Ks,kylemurray03,-132,1.32,F.Montas,2.3200000000000003,1.0000000000000002,Cincinnati Reds,St Louis Cardinals,1,0.7777777777777778,1,0.8,1,0.7777777777777778,1,N
13,13,K.Crawford o4.5 Ks,kylemurray03,-110,1.1,K.Crawford,2.1,1.0,Boston Red Sox,Baltimore Orioles,0,0.8181818181818182,1,0.8,1,0.8,1,Y
14,14,D.Dunning u15.5 Outs,cowhitchurch,-136,0.68,D.Dunning,1.1800000000000002,0.5000000000000001,Texas Rangers,Arizona Diamondbacks,1,0.625,1,0.8,1,0.625,1,Y
15,15,D.Dunning o4.5 Ks,kylemurray03,-152,1.52,D.Dunning,2.52,1.0,Texas Rangers,Arizona Diamondbacks,1,0.625,1,0.6,1,0.625,1,Y
16,16,M.Gore o15.5 Outs,PropBetGuy,-105,1.05,M.Gore,2.05,0.9999999999999998,Washington Nationals,Atlanta Braves,0,0.6,1,0.6,1,0.6,1,Y
17,17,C.Flexen o15.5 Outs,cowhitchurch,125,0.5,C.Flexen,1.125,0.625,Chicago White Sox,Toronto Blue Jays,1,0.2222222222222222,0,0.2,0,0.2222222222222222,0,N
18,18,J.Estes o4.5 Ks,kylemurray03,-125,1.25,J.Estes,2.25,1.0,Oakland Athletics,Tampa Bay Rays,0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1,Y
19,19,B.Garrett u3.5 ks,Jason Radowitz,134,1.0,B.Garrett,2.34,1.34,Miami Marlins,San Diego Padres,0,0.0,0,0.0,0,0.0,0,Y
20,20,K.Crawford o4.5 ks,Jason Radowitz,-140,1.0,K.Crawford,1.7142857142857144,0.7142857142857144,Boston Red Sox,Baltimore Orioles,0,0.8181818181818182,1,0.8,1,0.8,1,Y
21,21,R.Pepiot o6.5 ks,Jason Radowitz,104,1.0,R.Pepiot,2.04,1.04,Tampa Bay Rays,Oakland Athletics,1,0.375,0,0.4,0,0.375,0,Y
22,22,I.Happ o0.5 HR,Jason Radowitz,520,0.1,I.Happ,0.6200000000000001,0.5200000000000001,Chicago Cubs,Milwaukee Brewers,0,0.06,0,0.2,0,0.1,0,Y
23,23,J.Ramirez o0.5 HR,Jason Radowitz,300,0.1,J.Ramirez,0.4,0.3,Cleveland Guardians,Colorado Rockies,0,0.2777777777777778,0,0.6,1,0.5,0,N
24,24,K.Tucker o0.5 HR,Jason Radowitz,390,0.1,K.Tucker,0.49,0.39,Houston Astros,Seattle Mariners,0,0.2592592592592592,0,0.2,0,0.3,0,N
25,25,B.Ramos u1.5 total bases,Rotowire,100,0.75,B.Ramos,1.5,0.75,Chicago White Sox,Toronto Blue Jays,1,0.8461538461538461,1,1.0,1,0.8,1,Y
26,26,K.Isbel u1.5 total bases,Rotowire,100,0.75,K.Isbel,1.5,0.75,Kansas City Royals,Minnesota Twins,0,0.7608695652173914,1,0.8,1,0.8,1,N
27,27,A.Manoah u5.5 strikeouts,Rotowire,100,0.75,A.Manoah,1.5,0.75,Toronto Blue Jays,Chicago White Sox,0,0.25,0,0.25,0,0.25,0,Y
28,28,J.Verlander u6.5 strikeouts,Rotowire,100,0.75,J.Verlander,1.5,0.75,Houston Astros,Seattle Mariners,0,0.5714285714285714,1,0.6,1,0.5714285714285714,1,N
29,29,S.Imanaga o6.5 strikeouts,Rotowire,100,0.75,S.Imanaga,1.5,0.75,Chicago Cubs,Milwaukee Brewers,0,0.6666666666666666,1,1.0,1,0.6666666666666666,1,N
30,30,B.Wilson u4.5 strikeouts,Rotowire,100,0.75,B.Wilson,1.5,0.75,Milwaukee Brewers,Chicago Cubs,1,0.6666666666666666,1,0.6,1,0.6666666666666666,1,Y
