,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
0,E.Fedde o4.5 Ks,gneiffer07,-130,1.3,E.Fedde,2.3,0.9999999999999998,Chicago White Sox,Chicago Cubs,0.0,0.5833333333333334,1,0.6,1,0.6,1
1,A.Ashby o4.5 Ks,MrTuttle05,110,1.0,A.Ashby,2.1,1.1,Milwaukee Brewers,Philadelphia Phillies,0.0,0.0,0,0.0,0,0.0,0
2,J.Hicks u15.5 Outs,PropBetGuy,-120,1.2,J.Hicks,2.2,1.0000000000000002,San Francisco Giants,Arizona Diamondbacks,0.0,0.6666666666666666,1,0.8,1,0.7,1
3,J.Estes o4.5 ks,Jason Radowitz,-152,1.0,J.Estes,1.6578947368421053,0.6578947368421053,Oakland Athletics,Seattle Mariners,1.0,0.75,1,0.75,1,0.75,1
4,Z.Eflin o3.5 strikeouts,Rotowire,100,0.75,Z.Eflin,1.5,0.75,Tampa Bay Rays,Miami Marlins,0.0,0.7,1,0.4,0,0.7,1
5,J.Paxton o3.5 strikeouts,Rotowire,100,0.75,J.Paxton,1.5,0.75,Los Angeles Dodgers,Pittsburgh Pirates,0.0,0.5,0,0.4,0,0.5,0
