,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,B.Singer u5.5 Ks,PropBetGuy,-131,1.31,B.Singer,2.31,1.0,Kansas City Royals,Minnesota Twins,0.0,0.6086956521739131,1,0.6,1,0.7,1
13,A.Abbott u5.5 Ks,PropBetGuy,-120,1.2,A.Abbott,2.2,1.0000000000000002,Cincinnati Reds,St Louis Cardinals,1.0,0.6521739130434783,1,0.6,1,0.6,1
17,B.Snell o7.5 Ks,PropBetGuy,-118,1.18,B.Snell,2.18,0.9999999999999998,San Francisco Giants,Atlanta Braves,1.0,0.3333333333333333,0,0.8,1,0.4,0
18,B.Pfaadt u6.5 Ks,MrTuttle05,120,1.0,B.Pfaadt,2.2,1.2000000000000002,Arizona Diamondbacks,Colorado Rockies,1.0,0.6521739130434783,1,0.8,1,0.7,1
27,L.Gil o6.5 strikeouts,Rotowire Prizepicks,100,1.5,L.Gil,3.0,1.5,New York Yankees,Chicago White Sox,0.0,0.3478260869565217,0,0.4,0,0.3,0
1,K.Bush u3.5 Ks,MrTuttle05,-115,1.15,K.Bush,2.1499999999999995,0.9999999999999996,Chicago White Sox,New York Yankees,1.0,1.0,1,1.0,1,1.0,1
3,C.Kershaw o4.5 Ks,MrTuttle05,-166,1.66,C.Kershaw,2.66,0.9999999999999998,Los Angeles Dodgers,Milwaukee Brewers,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
6,D.Daniel o3.5 strikeouts,Rotowire,100,0.75,D.Daniel,1.5,0.75,Los Angeles Angels,Toronto Blue Jays,1.0,0.6,1,0.6,1,0.6,1
7,L.Gil u6.5 strikeouts,Rotowire,100,0.75,L.Gil,1.5,0.75,New York Yankees,Chicago White Sox,0.0,0.6521739130434783,1,0.6,1,0.7,1
8,F.Valdez u6.5 strikeouts,Rotowire Prizepicks,100,1.5,F.Valdez,3.0,1.5,Houston Astros,Tampa Bay Rays,0.0,0.7,1,0.4,0,0.6,1
9,F.Peralta o6.5 strikeouts,Rotowire Prizepicks,100,1.5,F.Peralta,3.0,1.5,Milwaukee Brewers,Los Angeles Dodgers,1.0,0.5652173913043478,1,0.4,0,0.4,0
10,B.Snell u7.5 strikeouts,Rotowire Prizepicks,100,1.5,B.Snell,3.0,1.5,San Francisco Giants,Atlanta Braves,1.0,0.6666666666666666,1,0.2,0,0.6,1
