Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
7,J.France o4.5 Ks,cowhitchurch,-122,0.61,J.France,1.11,0.5000000000000001,Houston Astros,Atlanta Braves,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
12,B.Miller o5.5 Ks,The_Oddsmaker,-130,1.3,B.Miller,2.3,0.9999999999999998,Seattle Mariners,Cincinnati Reds,1.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
18,D.Dunning o4.5 Ks,cowhitchurch,-136,0.5,D.Dunning,0.8676470588235294,0.3676470588235294,Texas Rangers,Detroit Tigers,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
24,S.Matz o5.5 ks,Jason Radowitz,104,1.0,S.Matz,2.04,1.04,St Louis Cardinals,Oakland Athletics,0.0,0.0,0,0.0,0,0.0,0
29,R.Detmers o5.5 strikeouts,Teddy Ricketson,-170,1.0,R.Detmers,1.5882352941176472,0.5882352941176472,Los Angeles Angels,Tampa Bay Rays,0.0,1.0,1,1.0,1,1.0,1
31,J.Wicks o1.5 walks allowed,Teddy Ricketson,-165,1.0,J.Wicks,1.606060606060606,0.606060606060606,Chicago Cubs,Arizona Diamondbacks,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
0,C.Sanchez u5.5 Ks,BJCunningham,125,1.0,C.Sanchez,2.25,1.25,Philadelphia Phillies,Colorado Rockies,1.0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
3,M.Fried u4.5 Ks,GDAWG5000,-110,0.55,M.Fried,1.05,0.5,Atlanta Braves,Houston Astros,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
4,M.Fried u4.5 Ks,NicholaskMartin,-110,1.0,M.Fried,1.9090909090909087,0.9090909090909092,Atlanta Braves,Houston Astros,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
5,M.Fried u4.5 Ks,The_Oddsmaker,-110,1.1,M.Fried,2.1,1.0,Atlanta Braves,Houston Astros,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
8,S.Matz u5.5 Ks,NicholaskMartin,-125,1.0,S.Matz,1.8,0.8,St Louis Cardinals,Oakland Athletics,0.0,1.0,1,1.0,1,1.0,1
9,S.Matz u5.5 Ks,GDAWG5000,-125,0.63,S.Matz,1.134,0.5040000000000001,St Louis Cardinals,Oakland Athletics,0.0,1.0,1,1.0,1,1.0,1
10,S.Matz u5.5 Ks,The_Oddsmaker,-125,1.25,S.Matz,2.25,1.0,St Louis Cardinals,Oakland Athletics,0.0,1.0,1,1.0,1,1.0,1
20,P.Lopez o6.5 Ks,Thespinzone,132,0.26,P.Lopez,0.6032000000000001,0.3432,Minnesota Twins,Baltimore Orioles,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
23,M.Fried u4.5 ks,Jason Radowitz,112,1.0,M.Fried,2.12,1.12,Atlanta Braves,Houston Astros,0.0,0.6666666666666666,1,0.6666666666666666,1,0.6666666666666666,1
15,F.Lindor o0.5 Runs Scored,Thespinzone,110,0.17,F.Lindor,0.357,0.187,New York Mets,Pittsburgh Pirates,1.0,0.4117647058823529,0,0.8,1,0.6,1
19,G.Henderson o0.5 Runs Scored,Thespinzone,105,0.16,G.Henderson,0.3279999999999999,0.1679999999999999,Baltimore Orioles,Minnesota Twins,1.0,0.5294117647058824,1,0.6,1,0.5,0
22,S.Frelick o0.5 Runs Scored,Thespinzone,115,0.15,S.Frelick,0.3224999999999999,0.1724999999999999,Milwaukee Brewers,San Diego Padres,1.0,0.4666666666666667,0,0.4,0,0.4,0
1,M.Ozuna o0.5 RBI,Thespinzone,120,0.15,M.Ozuna,0.33,0.18,Atlanta Braves,Houston Astros,0.0,0.625,1,0.8,1,0.7,1
19,E.Tovar u0.5 rbi,Rotowire,100,0.75,E.Tovar,1.5,0.75,Colorado Rockies,Philadelphia Phillies,0.0,0.7222222222222222,1,0.8,1,0.8,1
