,Unnamed: 0,Play,Expert,Odds,Units,Name,Payout,Profit,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Correct
0,7,Z.Wheeler u7.5 Ks,SBK5065,-155,1.2,Z.Wheeler,1.9741935483870965,0.7741935483870965,Philadelphia Phillies,New York Yankees,1,0.6666666666666666,1,1.0,1,0.8,1,Y
1,8,A.Pallante u17.5 Outs,MrTuttle05,-104,1.04,A.Pallante,2.04,1.0,St Louis Cardinals,Texas Rangers,1,0.5555555555555556,1,0.4,0,0.5555555555555556,1,Y
2,11,P.Skenes o18.5 Outs,MrTuttle05,-125,1.25,P.Skenes,2.25,1.0,Pittsburgh Pirates,Houston Astros,0,0.4615384615384615,0,0.8,1,0.6,1,N
3,14,J.Montgomery o1.5 Earned Runs,SBK5065,-170,1.0,J.Montgomery,1.5882352941176472,0.5882352941176472,Arizona Diamondbacks,Washington Nationals,1,0.7333333333333333,1,0.4,0,0.7,1,Y
4,17,S.Suzuki o1.5 hits+runs+rbi,Rotowire,100,0.75,S.Suzuki,1.5,0.75,Chicago Cubs,Cincinnati Reds,0,0.5432098765432098,1,0.4,0,0.4,0,N
5,18,L.Gil o5.5 strikeouts,Rotowire,100,0.75,L.Gil,1.5,0.75,New York Yankees,Philadelphia Phillies,0,0.6666666666666666,1,0.8,1,0.6,1,Y
6,19,A.Marsh u5.5 strikeouts,Rotowire,100,0.75,A.Marsh,1.5,0.75,Kansas City Royals,Chicago White Sox,0,0.5263157894736842,1,0.4,0,0.5,0,Y
7,20,M.Parker o3.5 strikeouts,Rotowire,100,0.75,M.Parker,1.5,0.75,Washington Nationals,Arizona Diamondbacks,0,0.6470588235294118,1,0.8,1,0.7,1,N
8,22,L.Gilbert u6.5 strikeouts,Rotowire,100,0.75,L.Gilbert,1.5,0.75,Seattle Mariners,Boston Red Sox,0,0.5,0,0.2,0,0.4,0,Y
9,23,N.Eovaldi u5.5 strikeouts,Rotowire,100,0.75,N.Eovaldi,1.5,0.75,Texas Rangers,St Louis Cardinals,0,0.4117647058823529,0,0.6,1,0.5,0,Y
10,26,J.Bloss u4.5 strikeouts,Rotowire Prizepicks,100,1.5,J.Bloss,3.0,1.5,Houston Astros,Pittsburgh Pirates,1,0.5,0,0.5,0,0.5,0,X
11,28,J.Montgomery u3.5 strikeouts,Rotowire Prizepicks,100,1.5,J.Montgomery,3.0,1.5,Arizona Diamondbacks,Washington Nationals,1,0.6,1,0.6,1,0.6,1,Y
